positive_score,negative_score,Polarity_Score,subjectivity_score,avg_senetence_length,Percentage_of_Complex_words,Fog_Index,avg_no_of_words_per_sentence,complex_Word_Count,word_count,syllable_count,personal_pronouns,avg_word_length,percentage_of_personal_pronouns,Percentage_of_complex_words_three_syllables
1,0,0.9999990000010001,0.07692307100591762,12,0.3076923076923077,4.923076923076923,13,13,13,16,0,4.153846153846154,0.0,0.07692307692307693
0,0,0.0,0.0,10,0.3076923076923077,4.1230769230769235,13,13,13,18,0,4.230769230769231,0.0,0.15384615384615385
1,0,0.9999990000010001,0.045454543388429844,21,0.18181818181818182,8.472727272727274,22,22,22,29,0,4.181818181818182,0.0,0.09090909090909091
1,0,0.9999990000010001,0.045454543388429844,21,0.18181818181818182,8.472727272727274,22,22,22,27,0,4.045454545454546,0.0,0.045454545454545456
0,0,0.0,0.0,21,0.20833333333333334,8.483333333333333,24,24,24,31,0,4.333333333333333,0.0,0.08333333333333333
0,0,0.0,0.0,15,0.3333333333333333,6.133333333333334,18,18,18,25,0,4.888888888888889,0.0,0.16666666666666666
0,1,-0.9999990000010001,-0.04999999750000012,19,0.35,7.740000000000001,20,20,20,35,0,5.15,0.0,0.25
0,0,0.0,0.0,20,0.23809523809523808,8.095238095238095,21,21,21,33,0,5.0,0.0,0.19047619047619047
0,0,0.0,0.0,14,0.13333333333333333,5.653333333333333,15,15,15,21,0,4.466666666666667,0.0,0.06666666666666667
0,0,0.0,0.0,18,0.09523809523809523,7.238095238095238,21,21,21,26,0,4.190476190476191,0.0,0.09523809523809523
0,0,0.0,0.0,19,0.09090909090909091,7.636363636363637,22,22,22,23,0,3.5454545454545454,0.0,0.045454545454545456
0,0,0.0,0.0,31,0.09375,12.4375,32,32,32,40,0,4.1875,0.0,0.09375
0,0,0.0,0.0,22,0.043478260869565216,8.817391304347828,23,23,23,23,0,3.608695652173913,0.0,0.043478260869565216
1,0,0.9999990000010001,0.05882352595155729,16,0.23529411764705882,6.4941176470588236,17,17,17,22,0,4.823529411764706,0.0,0.23529411764705882
2,0,0.99999950000025,0.06249999804687507,31,0.15625,12.4625,32,32,32,44,0,4.21875,0.0,0.15625
1,0,0.9999990000010001,0.055555552469135974,17,0.16666666666666666,6.866666666666667,18,18,18,23,0,4.444444444444445,0.0,0.16666666666666666
0,0,0.0,0.0,19,0.15,7.66,20,20,20,23,0,4.45,0.0,0.15
0,0,0.0,0.0,20,0.09523809523809523,8.038095238095238,21,21,21,26,0,4.190476190476191,0.0,0.09523809523809523
1,0,0.9999990000010001,0.03846153698224858,25,0.23076923076923078,10.092307692307692,26,26,26,38,0,4.769230769230769,0.0,0.15384615384615385
0,0,0.0,0.0,14,0.11764705882352941,5.647058823529412,17,17,17,19,0,3.823529411764706,0.0,0.11764705882352941
0,0,0.0,0.0,17,0.16666666666666666,6.866666666666667,18,18,18,23,0,4.555555555555555,0.0,0.1111111111111111
0,0,0.0,0.0,26,0.2962962962962963,10.518518518518519,27,27,27,39,0,4.814814814814815,0.0,0.14814814814814814
1,0,0.9999990000010001,0.16666663888889352,5,0.0,2.0,6,6,6,7,0,4.333333333333333,0.0,0.0
0,0,0.0,0.0,10,0.09090909090909091,4.036363636363637,11,11,11,13,0,3.5454545454545454,0.0,0.0
1,0,0.9999990000010001,0.04761904535147403,20,0.047619047619047616,8.019047619047619,21,21,21,19,0,3.4285714285714284,0.0,0.0
0,0,0.0,0.0,14,0.2,5.68,15,15,15,23,0,4.8,0.0,0.13333333333333333
1,1,0.0,0.0,22,0.13043478260869565,8.852173913043478,23,23,23,31,0,3.869565217391304,0.0,0.13043478260869565
0,0,0.0,0.0,9,0.2,3.6799999999999997,10,10,10,15,0,3.9,0.0,0.2
0,0,0.0,0.0,21,0.08333333333333333,8.433333333333334,24,24,24,28,0,3.9166666666666665,0.0,0.08333333333333333
0,0,0.0,0.0,16,0.11764705882352941,6.447058823529412,17,17,17,23,0,4.529411764705882,0.0,0.11764705882352941
0,0,0.0,0.0,18,0.21052631578947367,7.284210526315789,19,19,19,27,0,4.105263157894737,0.0,0.15789473684210525
0,0,0.0,0.0,15,0.3125,6.125,16,16,16,25,0,4.1875,0.0,0.25
0,0,0.0,0.0,13,0.21428571428571427,5.285714285714286,14,14,14,19,0,4.357142857142857,0.0,0.14285714285714285
0,0,0.0,0.0,22,0.21739130434782608,8.88695652173913,23,23,23,32,0,4.173913043478261,0.0,0.17391304347826086
0,0,0.0,0.0,15,0.0625,6.025,16,16,16,15,0,3.6875,0.0,0.0625
0,0,0.0,0.0,10,0.18181818181818182,4.072727272727273,11,11,11,14,0,4.2727272727272725,0.0,0.18181818181818182
0,0,0.0,0.0,21,0.13636363636363635,8.454545454545455,22,22,22,25,0,3.8636363636363638,0.0,0.0
1,1,0.0,0.0,23,0.20833333333333334,9.283333333333333,24,24,24,33,0,4.291666666666667,0.0,0.08333333333333333
0,0,0.0,0.0,17,0.16666666666666666,6.866666666666667,18,18,18,22,0,4.111111111111111,0.0,0.16666666666666666
0,1,-0.9999990000010001,-0.04347825897920613,22,0.34782608695652173,8.93913043478261,23,23,23,39,0,4.521739130434782,0.0,0.21739130434782608
0,0,0.0,0.0,14,0.4,5.760000000000001,15,15,15,25,0,5.133333333333334,0.0,0.13333333333333333
0,0,0.0,0.0,24,0.2,9.68,25,25,25,36,0,4.32,0.0,0.12
2,0,0.99999950000025,0.08333332986111125,23,0.16666666666666666,9.266666666666667,24,24,24,28,0,4.208333333333333,0.0,0.0
0,0,0.0,0.0,20,0.19047619047619047,8.076190476190476,21,21,21,32,0,4.9523809523809526,0.0,0.14285714285714285
0,0,0.0,0.0,14,0.26666666666666666,5.706666666666667,15,15,15,23,0,4.733333333333333,0.0,0.13333333333333333
1,0,0.9999990000010001,0.045454543388429844,21,0.22727272727272727,8.49090909090909,22,22,22,31,0,4.5,0.0,0.09090909090909091
1,0,0.9999990000010001,0.035714284438775556,24,0.21428571428571427,9.685714285714287,28,28,28,33,0,4.035714285714286,0.0,0.10714285714285714
0,0,0.0,0.0,16,0.11764705882352941,6.447058823529412,17,17,17,22,0,4.0588235294117645,0.0,0.058823529411764705
2,0,0.99999950000025,0.09090908677685969,19,0.13636363636363635,7.654545454545455,22,22,22,27,0,4.045454545454546,0.0,0.09090909090909091
1,0,0.9999990000010001,0.04347825897920613,20,0.21739130434782608,8.08695652173913,23,23,23,27,0,4.434782608695652,0.0,0.13043478260869565
2,0,0.99999950000025,0.06249999804687507,29,0.1875,11.675,32,32,32,46,0,4.5625,0.0,0.15625
0,0,0.0,0.0,24,0.32,9.728000000000002,25,25,25,36,0,4.76,0.0,0.16
1,0,0.9999990000010001,0.033333332222222255,29,0.23333333333333334,11.693333333333335,30,30,30,44,0,4.4,0.0,0.13333333333333333
0,0,0.0,0.0,23,0.25,9.3,24,24,24,37,0,5.083333333333333,0.0,0.25
0,0,0.0,0.0,18,0.15789473684210525,7.2631578947368425,19,19,19,21,0,4.578947368421052,0.0,0.15789473684210525
1,0,0.9999990000010001,0.045454543388429844,21,0.13636363636363635,8.454545454545455,22,22,22,32,0,4.363636363636363,0.0,0.13636363636363635
0,0,0.0,0.0,11,0.08333333333333333,4.433333333333334,12,12,12,14,0,4.25,0.0,0.08333333333333333
0,0,0.0,0.0,12,0.2,4.88,15,15,15,18,0,4.133333333333334,0.0,0.13333333333333333
0,0,0.0,0.0,16,0.23529411764705882,6.4941176470588236,17,17,17,27,0,4.823529411764706,0.0,0.17647058823529413
0,0,0.0,0.0,25,0.19230769230769232,10.076923076923078,26,26,26,35,0,4.1923076923076925,0.0,0.11538461538461539
1,0,0.9999990000010001,0.055555552469135974,15,0.2222222222222222,6.088888888888889,18,18,18,26,0,4.444444444444445,0.0,0.16666666666666666
0,0,0.0,0.0,25,0.19230769230769232,10.076923076923078,26,26,26,38,0,4.384615384615385,0.0,0.11538461538461539
2,0,0.99999950000025,0.06451612695109267,28,0.12903225806451613,11.251612903225807,31,31,31,40,0,3.935483870967742,0.0,0.06451612903225806
1,0,0.9999990000010001,0.05263157617728546,16,0.21052631578947367,6.484210526315789,19,19,19,26,0,4.368421052631579,0.0,0.15789473684210525
2,0,0.99999950000025,0.06451612695109267,30,0.25806451612903225,12.103225806451613,31,31,31,48,0,4.903225806451613,0.0,0.1935483870967742
0,0,0.0,0.0,18,0.21052631578947367,7.284210526315789,19,19,19,23,0,4.2105263157894735,0.0,0.15789473684210525
0,1,-0.9999990000010001,-0.037037035665294975,26,0.18518518518518517,10.474074074074075,27,27,27,38,0,4.814814814814815,0.0,0.1111111111111111
0,0,0.0,0.0,7,0.125,2.85,8,8,8,9,0,4.25,0.0,0.125
0,0,0.0,0.0,8,0.1111111111111111,3.2444444444444445,9,9,9,11,0,4.333333333333333,0.0,0.1111111111111111
0,1,-0.9999990000010001,-0.05263157617728546,16,0.21052631578947367,6.484210526315789,19,19,19,21,0,3.736842105263158,0.0,0.15789473684210525
0,0,0.0,0.0,22,0.32,8.928,25,25,25,37,0,4.84,0.0,0.28
0,0,0.0,0.0,17,0.2777777777777778,6.911111111111111,18,18,18,27,0,4.888888888888889,0.0,0.16666666666666666
1,0,0.9999990000010001,0.06249999609375024,15,0.1875,6.075,16,16,16,25,0,4.375,0.0,0.125
0,1,-0.9999990000010001,-0.04347825897920613,22,0.13043478260869565,8.852173913043478,23,23,23,28,0,3.6956521739130435,0.0,0.08695652173913043
0,0,0.0,0.0,18,0.21052631578947367,7.284210526315789,19,19,19,28,0,4.2631578947368425,0.0,0.15789473684210525
0,0,0.0,0.0,19,0.2916666666666667,7.716666666666668,24,24,24,34,0,4.291666666666667,0.0,0.16666666666666666
0,0,0.0,0.0,15,0.2777777777777778,6.111111111111112,18,18,18,35,0,5.111111111111111,0.0,0.2777777777777778
0,0,0.0,0.0,13,0.4375,5.375,16,16,16,26,0,5.375,0.0,0.3125
0,0,0.0,0.0,13,0.2857142857142857,5.314285714285715,14,14,14,21,0,4.857142857142857,0.0,0.21428571428571427
0,0,0.0,0.0,10,0.07692307692307693,4.030769230769231,13,13,13,12,0,3.1538461538461537,0.0,0.0
0,0,0.0,0.0,24,0.3333333333333333,9.733333333333334,33,33,33,56,0,4.878787878787879,0.0,0.2727272727272727
0,0,0.0,0.0,19,0.4,7.76,20,20,20,38,0,5.6,0.0,0.3
0,0,0.0,0.0,17,0.2777777777777778,6.911111111111111,18,18,18,26,0,4.666666666666667,0.0,0.16666666666666666
2,0,0.99999950000025,0.09999999500000024,15,0.35,6.140000000000001,20,20,20,29,0,4.75,0.0,0.3
0,0,0.0,0.0,16,0.47058823529411764,6.588235294117647,17,17,17,26,0,4.823529411764706,0.0,0.23529411764705882
1,0,0.9999990000010001,0.05263157617728546,15,0.10526315789473684,6.042105263157895,19,19,19,22,0,4.0,0.0,0.0
0,0,0.0,0.0,11,0.25,4.5,16,16,16,18,0,3.5,0.0,0.1875
0,0,0.0,0.0,5,0.16666666666666666,2.066666666666667,6,6,6,7,0,4.166666666666667,0.0,0.0
1,1,0.0,0.0,15,0.22727272727272727,6.090909090909091,22,22,22,26,0,4.045454545454546,0.0,0.13636363636363635
1,0,0.9999990000010001,0.04347825897920613,22,0.30434782608695654,8.921739130434784,23,23,23,35,0,4.826086956521739,0.0,0.17391304347826086
0,0,0.0,0.0,13,0.35714285714285715,5.342857142857143,14,14,14,24,0,5.142857142857143,0.0,0.14285714285714285
0,0,0.0,0.0,8,0.3333333333333333,3.333333333333334,9,9,9,16,0,4.888888888888889,0.0,0.3333333333333333
0,0,0.0,0.0,15,0.25,6.1000000000000005,16,16,16,23,0,4.875,0.0,0.25
0,0,0.0,0.0,19,0.35,7.740000000000001,20,20,20,35,0,5.5,0.0,0.3
1,0,0.9999990000010001,0.031249999023437534,31,0.21875,12.4875,32,32,32,51,0,4.75,0.0,0.15625
0,0,0.0,0.0,15,0.125,6.050000000000001,16,16,16,20,0,3.8125,0.0,0.125
0,0,0.0,0.0,29,0.23333333333333334,11.693333333333335,30,30,30,50,0,5.0,0.0,0.2
1,0,0.9999990000010001,0.04347825897920613,20,0.43478260869565216,8.173913043478262,23,23,23,43,0,5.869565217391305,0.0,0.43478260869565216
0,0,0.0,0.0,9,0.3,3.7200000000000006,10,10,10,13,0,4.3,0.0,0.2
2,0,0.99999950000025,0.09999999500000024,17,0.35,6.940000000000001,20,20,20,35,0,5.15,0.0,0.3
0,0,0.0,0.0,21,0.3076923076923077,8.523076923076923,26,26,26,38,0,4.8076923076923075,0.0,0.15384615384615385
1,0,0.9999990000010001,0.06249999609375024,15,0.4375,6.175000000000001,16,16,16,30,0,5.625,0.0,0.25
0,0,0.0,0.0,26,0.3448275862068966,10.53793103448276,29,29,29,50,0,5.275862068965517,0.0,0.20689655172413793
2,0,0.99999950000025,0.09999999500000024,19,0.3,7.720000000000001,20,20,20,30,0,4.15,0.0,0.1
0,0,0.0,0.0,12,0.26666666666666666,4.906666666666667,15,15,15,19,0,4.133333333333334,0.0,0.06666666666666667
0,0,0.0,0.0,19,0.15,7.66,20,20,20,30,0,4.75,0.0,0.15
0,0,0.0,0.0,19,0.18181818181818182,7.672727272727274,22,22,22,32,0,4.136363636363637,0.0,0.18181818181818182
0,0,0.0,0.0,12,0.26666666666666666,4.906666666666667,15,15,15,20,0,4.2,0.0,0.26666666666666666
0,0,0.0,0.0,17,0.35,6.940000000000001,20,20,20,30,0,4.45,0.0,0.2
0,0,0.0,0.0,14,0.21052631578947367,5.68421052631579,19,19,19,26,0,4.526315789473684,0.0,0.21052631578947367
0,0,0.0,0.0,15,0.375,6.15,16,16,16,26,0,5.3125,0.0,0.25
1,0,0.9999990000010001,0.05263157617728546,18,0.2631578947368421,7.305263157894737,19,19,19,32,0,4.842105263157895,0.0,0.21052631578947367
2,0,0.99999950000025,0.11111110493827195,17,0.1111111111111111,6.844444444444445,18,18,18,27,0,4.388888888888889,0.0,0.1111111111111111
0,0,0.0,0.0,13,0.125,5.25,16,16,16,19,0,3.75,0.0,0.125
0,0,0.0,0.0,12,0.26666666666666666,4.906666666666667,15,15,15,18,0,4.133333333333334,0.0,0.2
0,0,0.0,0.0,8,0.2222222222222222,3.2888888888888888,9,9,9,13,0,4.888888888888889,0.0,0.2222222222222222
0,0,0.0,0.0,18,0.15789473684210525,7.2631578947368425,19,19,19,26,0,4.368421052631579,0.0,0.15789473684210525
0,0,0.0,0.0,7,0.125,2.85,8,8,8,10,0,4.5,0.0,0.125
0,0,0.0,0.0,12,0.3076923076923077,4.923076923076923,13,13,13,20,0,4.923076923076923,0.0,0.23076923076923078
2,0,0.99999950000025,0.09523809070294806,18,0.19047619047619047,7.276190476190476,21,21,21,25,0,4.238095238095238,0.0,0.14285714285714285
2,0,0.99999950000025,0.10526315235457093,18,0.2631578947368421,7.305263157894737,19,19,19,30,0,4.947368421052632,0.0,0.10526315789473684
0,0,0.0,0.0,12,0.11764705882352941,4.847058823529412,17,17,17,17,0,3.176470588235294,0.0,0.11764705882352941
1,0,0.9999990000010001,0.03846153698224858,21,0.23076923076923078,8.492307692307692,26,26,26,33,0,4.384615384615385,0.0,0.19230769230769232
1,0,0.9999990000010001,0.08333332638888948,11,0.25,4.5,12,12,12,18,0,4.75,0.0,0.25
2,0,0.99999950000025,0.06249999804687507,29,0.1875,11.675,32,32,32,44,0,3.90625,0.0,0.0625
0,0,0.0,0.0,24,0.20689655172413793,9.682758620689656,29,29,29,40,0,4.103448275862069,0.0,0.13793103448275862
0,0,0.0,0.0,15,0.05555555555555555,6.022222222222222,18,18,18,18,0,3.2777777777777777,0.0,0.05555555555555555
0,0,0.0,0.0,40,0.2682926829268293,16.10731707317073,41,41,41,66,0,5.121951219512195,0.0,0.12195121951219512
0,0,0.0,0.0,17,0.2222222222222222,6.888888888888889,18,18,18,25,0,4.555555555555555,0.0,0.16666666666666666
1,0,0.9999990000010001,0.06249999609375024,13,0.1875,5.275,16,16,16,19,0,4.375,0.0,0.1875
0,0,0.0,0.0,12,0.23076923076923078,4.892307692307693,13,13,13,21,0,5.0,0.0,0.23076923076923078
1,0,0.9999990000010001,0.03846153698224858,25,0.3076923076923077,10.123076923076923,26,26,26,42,2,5.423076923076923,0.07692307692307693,0.2692307692307692
0,0,0.0,0.0,13,0.14285714285714285,5.257142857142857,14,14,14,18,0,4.142857142857143,0.0,0.14285714285714285
0,0,0.0,0.0,16,0.29411764705882354,6.517647058823529,17,17,17,29,0,6.0588235294117645,0.0,0.23529411764705882
0,0,0.0,0.0,8,0.2222222222222222,3.2888888888888888,9,9,9,12,0,4.555555555555555,0.0,0.1111111111111111
0,0,0.0,0.0,17,0.25,6.9,20,20,20,31,0,4.65,0.0,0.25
0,0,0.0,0.0,22,0.391304347826087,8.956521739130435,23,23,23,41,0,5.826086956521739,0.0,0.30434782608695654
0,0,0.0,0.0,27,0.23333333333333334,10.893333333333334,30,30,30,44,0,4.366666666666666,0.0,0.16666666666666666
0,0,0.0,0.0,30,0.23529411764705882,12.094117647058823,34,34,34,43,0,4.470588235294118,0.0,0.11764705882352941
1,0,0.9999990000010001,0.1428571224489825,6,0.2857142857142857,2.5142857142857142,7,7,7,9,0,4.285714285714286,0.0,0.14285714285714285
0,0,0.0,0.0,11,0.16666666666666666,4.466666666666667,12,12,12,15,0,4.5,0.0,0.16666666666666666
0,0,0.0,0.0,18,0.23809523809523808,7.295238095238095,21,21,21,26,0,4.285714285714286,0.0,0.14285714285714285
2,0,0.99999950000025,0.05882352768166096,33,0.2647058823529412,13.305882352941177,34,34,34,57,0,5.029411764705882,0.0,0.20588235294117646
0,0,0.0,0.0,19,0.15,7.66,20,20,20,36,0,5.25,0.0,0.15
0,0,0.0,0.0,15,0.1875,6.075,16,16,16,24,0,4.8125,0.0,0.1875
0,0,0.0,0.0,10,0.16666666666666666,4.066666666666666,12,12,12,15,0,4.083333333333333,0.0,0.16666666666666666
1,1,0.0,0.0,17,0.16666666666666666,6.866666666666667,18,18,18,23,0,4.277777777777778,0.0,0.1111111111111111
0,0,0.0,0.0,36,0.21621621621621623,14.486486486486488,37,37,37,59,0,4.675675675675675,0.0,0.1891891891891892
0,0,0.0,0.0,32,0.2564102564102564,12.902564102564103,39,39,39,54,0,4.435897435897436,0.0,0.20512820512820512
0,0,0.0,0.0,9,0.3,3.7200000000000006,10,10,10,13,0,4.3,0.0,0.2
0,0,0.0,0.0,18,0.19047619047619047,7.276190476190476,21,21,21,31,0,4.523809523809524,0.0,0.19047619047619047
0,0,0.0,0.0,18,0.09523809523809523,7.238095238095238,21,21,21,27,0,3.761904761904762,0.0,0.09523809523809523
0,0,0.0,0.0,11,0.21428571428571427,4.485714285714286,14,14,14,20,0,4.285714285714286,0.0,0.21428571428571427
0,0,0.0,0.0,13,0.2857142857142857,5.314285714285715,14,14,14,22,0,5.071428571428571,0.0,0.2857142857142857
0,0,0.0,0.0,14,0.26666666666666666,5.706666666666667,15,15,15,22,0,4.933333333333334,0.0,0.2
0,0,0.0,0.0,12,0.3076923076923077,4.923076923076923,13,13,13,19,0,5.3076923076923075,0.0,0.23076923076923078
0,0,0.0,0.0,18,0.3684210526315789,7.347368421052632,19,19,19,33,0,5.421052631578948,0.0,0.2631578947368421
0,3,-0.9999996666667778,-0.0937499970703126,31,0.46875,12.5875,32,32,32,81,0,7.6875,0.0,0.4375
3,0,0.9999996666667778,0.0283018865254539,103,0.36792452830188677,41.347169811320754,106,106,106,207,0,5.80188679245283,0.0,0.29245283018867924
8,0,0.9999998750000157,0.05228758135759751,149,0.43137254901960786,59.77254901960785,153,153,153,323,3,6.470588235294118,0.0196078431372549,0.33986928104575165
1,0,0.9999990000010001,0.06666666222222252,12,0.26666666666666666,4.906666666666667,15,15,15,32,2,6.866666666666666,0.13333333333333333,0.26666666666666666
1,0,0.9999990000010001,0.06666666222222252,15,0.13333333333333333,6.053333333333334,15,15,15,20,2,4.2,0.13333333333333333,0.06666666666666667
0,0,0.0,0.0,10,0.36363636363636365,4.1454545454545455,11,11,11,19,0,5.545454545454546,0.0,0.2727272727272727
7,2,0.5555554938271674,0.024390243783462225,203,0.4975609756097561,81.39902439024391,205,205,205,449,2,6.404878048780488,0.00975609756097561,0.43902439024390244
3,0,0.9999996666667778,0.2499999791666684,11,0.3333333333333333,4.533333333333334,12,12,12,20,0,5.333333333333333,0.0,0.25
0,0,0.0,0.0,11,0.18181818181818182,4.472727272727273,11,11,11,19,0,5.454545454545454,0.0,0.09090909090909091
3,0,0.9999996666667778,0.17647057785467188,16,0.23529411764705882,6.4941176470588236,17,17,17,26,0,4.705882352941177,0.0,0.17647058823529413
8,1,0.7777776913580343,0.028340080856922748,243,0.3522267206477733,97.34089068825911,247,247,247,487,9,6.153846153846154,0.03643724696356275,0.2631578947368421
0,1,-0.9999990000010001,-0.00970873776981808,99,0.32038834951456313,39.728155339805824,103,103,103,202,4,5.932038834951456,0.038834951456310676,0.24271844660194175
0,0,0.0,0.0,29,0.23333333333333334,11.693333333333335,30,30,30,44,1,5.0,0.03333333333333333,0.13333333333333333
0,0,0.0,0.0,16,0.47058823529411764,6.588235294117647,17,17,17,38,1,7.117647058823529,0.058823529411764705,0.4117647058823529
0,0,0.0,0.0,20,0.14285714285714285,8.057142857142857,21,21,21,26,0,4.333333333333333,0.0,0.14285714285714285
0,1,-0.9999990000010001,-0.03999999840000006,24,0.16,9.664000000000001,25,25,25,38,0,4.44,0.0,0.12
0,0,0.0,0.0,17,0.3333333333333333,6.933333333333334,18,18,18,31,0,5.722222222222222,0.0,0.16666666666666666
2,1,0.33333322222225925,0.034482757431629055,28,0.27586206896551724,11.310344827586206,29,29,29,46,0,5.103448275862069,0.0,0.13793103448275862
1,3,-0.49999987500003124,-0.13333332444444504,14,0.26666666666666666,5.706666666666667,15,15,15,24,0,4.8,0.0,0.26666666666666666
2,2,0.0,0.0,27,0.21428571428571427,10.885714285714286,28,28,28,43,0,4.535714285714286,0.0,0.10714285714285714
1,2,-0.33333322222225925,-0.05263157617728546,17,0.3684210526315789,6.947368421052632,19,19,19,39,0,5.7368421052631575,0.0,0.3684210526315789
1,2,-0.33333322222225925,-0.04761904535147403,20,0.2857142857142857,8.114285714285714,21,21,21,39,1,5.333333333333333,0.047619047619047616,0.23809523809523808
1,0,0.9999990000010001,0.035714284438775556,27,0.14285714285714285,10.857142857142858,28,28,28,45,0,4.214285714285714,0.0,0.10714285714285714
0,2,-0.99999950000025,-0.11111110493827195,17,0.2777777777777778,6.911111111111111,18,18,18,34,0,5.444444444444445,0.0,0.2222222222222222
0,0,0.0,0.0,18,0.1111111111111111,7.2444444444444445,18,18,18,24,1,4.111111111111111,0.05555555555555555,0.05555555555555555
3,1,0.49999987500003124,0.057142855510204135,33,0.22857142857142856,13.291428571428572,35,35,35,56,1,4.628571428571429,0.02857142857142857,0.14285714285714285
2,0,0.99999950000025,0.14285713265306196,13,0.2857142857142857,5.314285714285715,14,14,14,24,0,4.928571428571429,0.0,0.14285714285714285
2,0,0.99999950000025,0.057142855510204135,32,0.14285714285714285,12.85714285714286,35,35,35,55,0,4.371428571428571,0.0,0.14285714285714285
1,0,0.9999990000010001,0.045454543388429844,19,0.18181818181818182,7.672727272727274,22,22,22,30,0,4.181818181818182,0.0,0.09090909090909091
0,1,-0.9999990000010001,-0.04999999750000012,19,0.35,7.740000000000001,20,20,20,36,0,5.1,0.0,0.15
2,0,0.99999950000025,0.10526315235457093,18,0.3157894736842105,7.326315789473684,19,19,19,36,0,4.894736842105263,0.0,0.21052631578947367
1,0,0.9999990000010001,0.035714284438775556,26,0.25,10.5,28,28,28,46,0,5.178571428571429,0.0,0.25
1,0,0.9999990000010001,0.05882352595155729,15,0.17647058823529413,6.070588235294117,17,17,17,23,0,3.764705882352941,0.0,0.17647058823529413
2,0,0.99999950000025,0.09999999500000024,19,0.25,7.7,20,20,20,33,0,4.5,0.0,0.15
0,0,0.0,0.0,16,0.29411764705882354,6.517647058823529,17,17,17,30,0,4.823529411764706,0.0,0.23529411764705882
1,0,0.9999990000010001,0.05882352595155729,14,0.17647058823529413,5.670588235294118,17,17,17,24,0,4.588235294117647,0.0,0.17647058823529413
2,1,0.33333322222225925,0.041666664930555625,23,0.125,9.25,24,24,24,35,0,4.416666666666667,0.0,0.125
1,1,0.0,0.0,23,0.2,9.28,25,25,25,39,0,4.92,0.0,0.16
1,1,0.0,0.0,6,0.1111111111111111,2.4444444444444446,9,9,9,9,0,3.111111111111111,0.0,0.1111111111111111
3,0,0.9999996666667778,0.21428569897959293,13,0.35714285714285715,5.342857142857143,14,14,14,28,0,5.571428571428571,0.0,0.35714285714285715
0,1,-0.9999990000010001,-0.032258063475546335,30,0.16129032258064516,12.064516129032258,31,31,31,52,0,4.838709677419355,0.0,0.16129032258064516
0,0,0.0,0.0,23,0.375,9.35,24,24,24,52,0,6.666666666666667,0.0,0.3333333333333333
1,0,0.9999990000010001,0.06666666222222252,14,0.3333333333333333,5.733333333333334,15,15,15,30,0,5.533333333333333,0.0,0.3333333333333333
0,1,-0.9999990000010001,-0.04761904535147403,20,0.19047619047619047,8.076190476190476,21,21,21,29,0,4.285714285714286,0.0,0.047619047619047616
2,0,0.99999950000025,0.13333332444444504,14,0.2,5.68,15,15,15,24,0,4.533333333333333,0.0,0.06666666666666667
0,0,0.0,0.0,21,0.22727272727272727,8.49090909090909,22,22,22,38,0,5.0,0.0,0.18181818181818182
1,2,-0.33333322222225925,-0.05882352595155729,16,0.29411764705882354,6.517647058823529,17,17,17,27,0,4.647058823529412,0.0,0.23529411764705882
0,2,-0.99999950000025,-0.12499999218750048,15,0.1875,6.075,16,16,16,21,0,4.25,0.0,0.125
0,0,0.0,0.0,15,0.25,6.1000000000000005,16,16,16,27,0,4.5,0.0,0.25
1,1,0.0,0.0,22,0.30434782608695654,8.921739130434784,23,23,23,41,0,4.521739130434782,0.0,0.30434782608695654
0,3,-0.9999996666667778,-0.13636363016528952,21,0.36363636363636365,8.545454545454545,22,22,22,38,0,5.045454545454546,0.0,0.2727272727272727
0,1,-0.9999990000010001,-0.033333332222222255,29,0.23333333333333334,11.693333333333335,30,30,30,50,0,4.7,0.0,0.23333333333333334
0,1,-0.9999990000010001,-0.04761904535147403,20,0.42857142857142855,8.17142857142857,21,21,21,44,0,6.095238095238095,0.0,0.3333333333333333
1,2,-0.33333322222225925,-0.04761904535147403,20,0.42857142857142855,8.17142857142857,21,21,21,39,0,5.095238095238095,0.0,0.2857142857142857
1,1,0.0,0.0,13,0.21428571428571427,5.285714285714286,14,14,14,26,0,5.285714285714286,0.0,0.21428571428571427
1,0,0.9999990000010001,0.05263157617728546,18,0.3157894736842105,7.326315789473684,19,19,19,35,0,5.157894736842105,0.0,0.21052631578947367
1,0,0.9999990000010001,0.05263157617728546,18,0.3157894736842105,7.326315789473684,19,19,19,38,0,5.526315789473684,0.0,0.3157894736842105
1,1,0.0,0.0,19,0.25,7.7,20,20,20,37,0,5.15,0.0,0.25
1,0,0.9999990000010001,0.03846153698224858,24,0.2692307692307692,9.707692307692309,26,26,26,43,0,5.153846153846154,0.0,0.15384615384615385
1,0,0.9999990000010001,0.07692307100591762,12,0.38461538461538464,4.953846153846154,13,13,13,24,0,5.3076923076923075,0.0,0.3076923076923077
2,0,0.99999950000025,0.06666666444444451,29,0.23333333333333334,11.693333333333335,30,30,30,47,0,4.466666666666667,0.0,0.13333333333333333
1,1,0.0,0.0,39,0.225,15.690000000000001,40,40,40,63,0,4.95,0.0,0.175
2,0,0.99999950000025,0.05128204996712693,36,0.23076923076923078,14.492307692307694,39,39,39,55,0,4.384615384615385,0.0,0.15384615384615385
2,0,0.99999950000025,0.09523809070294806,19,0.23809523809523808,7.695238095238095,21,21,21,32,0,4.428571428571429,0.0,0.19047619047619047
2,1,0.33333322222225925,0.03999999840000006,24,0.16,9.664000000000001,25,25,25,40,0,4.64,0.0,0.16
